-0.18086493,-0.18066406,1.0
-0.17551968,-0.19042969,1.0
-0.17023599,-0.17578125,1.0
-0.17899743,-0.18554688,1.0
-0.115609765,-0.13671875,1.0
-0.16405015,-0.17089844,1.0
-0.12790479,-0.16113281,1.0
-0.10276072,-0.13671875,1.0
-0.15686499,-0.18554688,1.0
-0.13972715,-0.15625,1.0
-0.15473205,-0.18066406,1.0
-0.14744642,-0.16601562,1.0
-0.11809458,-0.15136719,1.0
-0.13696504,-0.16601562,1.0
-0.1616843,-0.18066406,1.0
-0.092964344,-0.12207031,1.0
-0.11684124,-0.14648438,1.0
-0.14801636,-0.16601562,1.0
-0.14681002,-0.16601562,1.0
-0.15051034,-0.16601562,1.0
-0.114455774,-0.15136719,1.0
-0.1348724,-0.16601562,1.0
-0.12064066,-0.15136719,1.0
-0.13413328,-0.16113281,1.0
-0.14779606,-0.15625,1.0
-0.08653339,-0.12695312,1.0
-0.09814137,-0.13183594,1.0
-0.11014049,-0.13671875,1.0
-0.052042007,-0.09765625,1.0
-0.07727945,-0.12207031,1.0
-0.11003973,-0.14648438,1.0
-0.09556964,-0.14648438,1.0
-0.089916386,-0.13183594,1.0
-0.082266055,-0.13671875,1.0
-0.08185143,-0.12695312,1.0
-0.11068483,-0.14160156,1.0
-0.08527404,-0.14160156,1.0
-0.09554878,-0.14648438,1.0
-0.07302545,-0.12207031,1.0
-0.07197213,-0.13183594,1.0
0.0011292234,-0.05859375,1.0
-0.08114599,-0.13183594,1.0
-0.046447042,-0.09765625,1.0
-0.112699345,-0.17089844,1.0
-0.09504681,-0.14648438,1.0
-0.06328891,-0.12207031,1.0
-0.06901201,-0.12207031,1.0
-0.08566558,-0.15136719,1.0
-0.10921097,-0.15136719,1.0
-0.056598853,-0.12695312,1.0
-0.052821457,-0.1171875,1.0
-0.065593764,-0.12207031,1.0
-0.07136653,-0.12207031,1.0
-0.09633536,-0.15625,1.0
-0.097555265,-0.15136719,1.0
