-0.008639637,-0.01953125,1.0
-0.027687699,-0.029296875,1.0
-0.033964444,-0.043945312,1.0
-0.044502914,-0.048828125,1.0
-0.05460151,-0.05859375,1.0
-0.06923602,-0.068359375,1.0
-0.05169048,-0.053710938,1.0
-0.037768453,-0.0390625,1.0
-0.047651287,-0.048828125,1.0
-0.043985955,-0.043945312,1.0
-0.07214982,-0.07324219,1.0
-0.07111855,-0.07324219,1.0
-0.06593618,-0.068359375,1.0
-0.014608754,-0.0146484375,1.0
-0.055769432,-0.06347656,1.0
-0.027363416,-0.029296875,1.0
-0.02207094,-0.029296875,1.0
-0.019984238,-0.029296875,1.0
-0.028917039,-0.0390625,1.0
-0.025418635,-0.034179688,1.0
-0.0008895345,-0.009765625,1.0
-0.026385754,-0.0390625,1.0
-0.041982755,-0.053710938,1.0
-0.015480289,-0.029296875,1.0
-0.0013107553,-0.009765625,1.0
0.008228897,-0.009765625,1.0
-0.040837172,-0.048828125,1.0
-0.057038527,-0.05859375,1.0
-0.031566873,-0.0390625,1.0
-0.048000775,-0.048828125,1.0
-0.02173989,-0.029296875,1.0
-0.013981612,-0.024414062,1.0
0.0063947523,-0.0048828125,1.0
-0.016978957,-0.029296875,1.0
0.0007108373,-0.0146484375,1.0
-0.019962046,-0.029296875,1.0
0.0019981686,-0.0146484375,1.0
-0.022043081,-0.0390625,1.0
-0.021861812,-0.029296875,1.0
-0.026439944,-0.043945312,1.0
0.009355207,0.0,1.0
-0.020275645,-0.0390625,1.0
-0.022721922,-0.034179688,1.0
-0.0021733418,-0.0146484375,1.0
0.0043046274,-0.01953125,1.0
0.00027148201,-0.0146484375,1.0
-0.0055647055,-0.01953125,1.0
-0.0013930991,-0.0146484375,1.0
-0.020076945,-0.034179688,1.0
-0.013940369,-0.024414062,1.0
-0.010200995,-0.01953125,1.0
0.0060151154,-0.0048828125,1.0
-0.008778021,-0.024414062,1.0
-0.00837375,-0.024414062,1.0
-0.014160815,-0.029296875,1.0
-0.00956887,-0.01953125,1.0
-0.049114905,-0.05859375,1.0
-0.04684775,-0.05859375,1.0
-0.011795567,-0.024414062,1.0
-0.01703007,-0.024414062,1.0
-0.010965841,-0.024414062,1.0
-0.019961368,-0.029296875,1.0
-0.009897279,-0.01953125,1.0
-0.022139128,-0.029296875,1.0
-0.012172407,-0.024414062,1.0
0.0110190455,-0.009765625,1.0
-0.016613316,-0.029296875,1.0
-0.0051545436,-0.01953125,1.0
-0.018354075,-0.029296875,1.0
-0.00924735,-0.01953125,1.0
-0.0032726794,-0.0146484375,1.0
-0.017084692,-0.034179688,1.0
-0.026260838,-0.0390625,1.0
-0.01913585,-0.029296875,1.0
-0.001145468,-0.0146484375,1.0
-0.0073263235,-0.029296875,1.0
0.0053855176,-0.0146484375,1.0
0.0014679447,-0.0146484375,1.0
-0.030821025,-0.034179688,1.0
-0.024112867,-0.034179688,1.0
-0.0027693263,-0.01953125,1.0
-0.021356586,-0.029296875,1.0
-0.0076473067,-0.01953125,1.0
-0.024093425,-0.034179688,1.0
-0.0050135655,-0.0146484375,1.0
-0.017233795,-0.029296875,1.0
-0.017364847,-0.024414062,1.0
-0.030615892,-0.0390625,1.0
-0.023336131,-0.034179688,1.0
0.01085721,-0.0048828125,1.0
-0.03340637,-0.043945312,1.0
-0.019381916,-0.029296875,1.0
-0.03908004,-0.048828125,1.0
-0.016694564,-0.029296875,1.0
-0.0051809098,-0.01953125,1.0
-0.0050173886,-0.0146484375,1.0
-0.026506374,-0.0390625,1.0
-0.013990475,-0.024414062,1.0
-0.038639005,-0.043945312,1.0
-0.019432921,-0.024414062,1.0
-0.02842614,-0.0390625,1.0
-0.002147957,-0.01953125,1.0
-0.037515957,-0.043945312,1.0
-0.014201325,-0.01953125,1.0
0.015829748,0.0,1.0
-0.011197228,-0.01953125,1.0
-0.018069912,-0.029296875,1.0
-0.0027622727,-0.0146484375,1.0
0.008233806,-0.009765625,1.0
-0.013727233,-0.029296875,1.0
-0.01819398,-0.034179688,1.0
-0.002657889,-0.0146484375,1.0
-0.06944293,-0.068359375,1.0
-0.007099712,-0.029296875,1.0
-0.019565722,-0.029296875,1.0
-0.011070998,-0.01953125,1.0
-0.021529663,-0.029296875,1.0
-0.017981073,-0.029296875,1.0
-0.023704996,-0.034179688,1.0
-0.025323074,-0.034179688,1.0
-0.0065825144,-0.01953125,1.0
-0.045920346,-0.05859375,1.0
-0.0063615516,-0.024414062,1.0
-0.036149308,-0.043945312,1.0
-0.032263126,-0.043945312,1.0
0.0033981134,-0.009765625,1.0
-0.016546959,-0.029296875,1.0
-0.0056235343,-0.01953125,1.0
-0.021113088,-0.029296875,1.0
-0.0048174397,-0.0146484375,1.0
-0.01032269,-0.01953125,1.0
-0.017079514,-0.034179688,1.0
-0.019716155,-0.024414062,1.0
-0.012178568,-0.024414062,1.0
-0.00064575655,-0.01953125,1.0
-0.0062063434,-0.0146484375,1.0
