-0.22577544,-0.234375,1.0
-0.18691006,-0.20507812,1.0
-0.16719124,-0.19042969,1.0
-0.20240073,-0.22949219,1.0
-0.17301264,-0.18554688,1.0
-0.1603206,-0.17089844,1.0
-0.20409396,-0.20019531,1.0
-0.19850525,-0.20996094,1.0
-0.21835692,-0.21484375,1.0
-0.1646225,-0.18066406,1.0
-0.12598152,-0.15136719,1.0
-0.15564403,-0.18066406,1.0
-0.14416072,-0.16601562,1.0
-0.24615903,-0.25390625,1.0
-0.16206679,-0.17578125,1.0
-0.14412285,-0.16601562,1.0
-0.14738464,-0.16601562,1.0
-0.16236146,-0.18554688,1.0
-0.1713961,-0.1953125,1.0
-0.18783627,-0.20019531,1.0
-0.15563966,-0.17578125,1.0
-0.16528796,-0.17578125,1.0
-0.16345896,-0.17578125,1.0
-0.22644623,-0.22949219,1.0
-0.18629189,-0.20507812,1.0
-0.1725261,-0.20019531,1.0
-0.16750793,-0.18554688,1.0
-0.14670667,-0.17089844,1.0
-0.21893664,-0.234375,1.0
-0.14945008,-0.16113281,1.0
-0.19627754,-0.21484375,1.0
-0.13190027,-0.15136719,1.0
-0.16813366,-0.18066406,1.0
-0.18045262,-0.20019531,1.0
-0.1783414,-0.21484375,1.0
-0.11813994,-0.13671875,1.0
-0.21721128,-0.234375,1.0
-0.1665569,-0.18554688,1.0
-0.1971395,-0.21484375,1.0
-0.14499429,-0.17089844,1.0
-0.17060164,-0.1953125,1.0
-0.1579354,-0.17578125,1.0
-0.1826708,-0.19042969,1.0
-0.14188081,-0.16113281,1.0
-0.1824493,-0.20019531,1.0
-0.16420995,-0.17578125,1.0
-0.13344593,-0.15625,1.0
-0.16629109,-0.18554688,1.0
-0.16841774,-0.19042969,1.0
-0.21869397,-0.22460938,1.0
-0.119320154,-0.14648438,1.0
-0.1935279,-0.20507812,1.0
-0.16501859,-0.17089844,1.0
-0.13864282,-0.16113281,1.0
-0.1354582,-0.16601562,1.0
-0.18956256,-0.20996094,1.0
-0.164197,-0.18066406,1.0
-0.17153355,-0.19042969,1.0
-0.13577935,-0.17089844,1.0
-0.15862353,-0.19042969,1.0
-0.17332599,-0.19042969,1.0
-0.18094179,-0.20019531,1.0
-0.23105145,-0.234375,1.0
-0.19345902,-0.20507812,1.0
-0.14601688,-0.17089844,1.0
-0.18275675,-0.20019531,1.0
-0.18743691,-0.21484375,1.0
-0.1421937,-0.17578125,1.0
-0.16693112,-0.1953125,1.0
-0.10863429,-0.12695312,1.0
-0.15697774,-0.18066406,1.0
-0.12574282,-0.16601562,1.0
-0.1688575,-0.19042969,1.0
-0.1642493,-0.18554688,1.0
-0.17829669,-0.1953125,1.0
-0.15025224,-0.1953125,1.0
-0.1522177,-0.16601562,1.0
-0.15275672,-0.17089844,1.0
-0.18002231,-0.20507812,1.0
-0.109149836,-0.13671875,1.0
-0.12929231,-0.16113281,1.0
-0.1934447,-0.20507812,1.0
-0.1379001,-0.17089844,1.0
-0.15835764,-0.19042969,1.0
-0.14805345,-0.17089844,1.0
-0.13332503,-0.15136719,1.0
-0.13588068,-0.16601562,1.0
-0.113059685,-0.15136719,1.0
-0.16271868,-0.19042969,1.0
-0.13582748,-0.15625,1.0
-0.16665332,-0.20019531,1.0
-0.17415571,-0.1953125,1.0
-0.12438023,-0.15625,1.0
-0.16120444,-0.19042969,1.0
-0.16024658,-0.19042969,1.0
-0.17350475,-0.20507812,1.0
-0.18010122,-0.20019531,1.0
-0.12804231,-0.14648438,1.0
-0.12685347,-0.15625,1.0
-0.14584129,-0.17089844,1.0
-0.14815298,-0.17578125,1.0
-0.13345207,-0.16601562,1.0
-0.13916728,-0.16601562,1.0
-0.1298857,-0.17089844,1.0
-0.16718207,-0.20019531,1.0
-0.14746885,-0.17089844,1.0
-0.13330783,-0.16601562,1.0
-0.17097144,-0.20019531,1.0
-0.14030941,-0.17578125,1.0
-0.1435785,-0.17089844,1.0
-0.12267254,-0.15625,1.0
-0.12817557,-0.16113281,1.0
-0.16588512,-0.19042969,1.0
-0.13455632,-0.17089844,1.0
-0.1687495,-0.1953125,1.0
-0.11716852,-0.14648438,1.0
-0.10703516,-0.14648438,1.0
-0.1650754,-0.19042969,1.0
-0.14025322,-0.17578125,1.0
-0.12268512,-0.16113281,1.0
-0.14617793,-0.17089844,1.0
-0.08908352,-0.1171875,1.0
-0.08059703,-0.11230469,1.0
-0.08951513,-0.12207031,1.0
-0.08451347,-0.12207031,1.0
-0.09466362,-0.1171875,1.0
-0.06347809,-0.09765625,1.0
-0.09302714,-0.11230469,1.0
-0.09318974,-0.1171875,1.0
